,Date,Close
0,2017-01-03,14.465999603271484
1,2017-01-04,15.13266658782959
2,2017-01-05,15.116666793823242
3,2017-01-06,15.267333030700684
4,2017-01-09,15.41866683959961
5,2017-01-10,15.324666976928711
6,2017-01-11,15.315333366394043
7,2017-01-12,15.305999755859375
8,2017-01-13,15.850000381469727
9,2017-01-17,15.70533275604248
10,2017-01-18,15.890666961669922
11,2017-01-19,16.250667572021484
12,2017-01-20,16.315332412719727
13,2017-01-23,16.594667434692383
14,2017-01-24,16.974000930786133
15,2017-01-25,16.96466636657715
16,2017-01-26,16.833999633789062
17,2017-01-27,16.863332748413086
18,2017-01-30,16.708667755126953
19,2017-01-31,16.795333862304688
20,2017-02-01,16.615999221801758
21,2017-02-02,16.770000457763672
22,2017-02-03,16.755332946777344
23,2017-02-06,17.184667587280273
24,2017-02-07,17.165332794189453
25,2017-02-08,17.472000122070312
26,2017-02-09,17.946666717529297
27,2017-02-10,17.948667526245117
28,2017-02-13,18.706666946411133
29,2017-02-14,18.73200035095215
30,2017-02-15,18.650667190551758
31,2017-02-16,17.93000030517578
32,2017-02-17,18.148666381835938
33,2017-02-21,18.492666244506836
34,2017-02-22,18.233999252319336
35,2017-02-23,17.06599998474121
36,2017-02-24,17.133333206176758
37,2017-02-27,16.415332794189453
38,2017-02-28,16.666000366210938
39,2017-03-01,16.667999267578125
40,2017-03-02,16.698667526245117
41,2017-03-03,16.771333694458008
42,2017-03-06,16.747333526611328
43,2017-03-07,16.57266616821289
44,2017-03-08,16.45800018310547
45,2017-03-09,16.32666778564453
46,2017-03-10,16.246000289916992
47,2017-03-13,16.411333084106445
48,2017-03-14,17.200000762939453
49,2017-03-15,17.048667907714844
50,2017-03-16,17.469999313354492
51,2017-03-17,17.433332443237305
52,2017-03-20,17.461332321166992
53,2017-03-21,16.711999893188477
54,2017-03-22,17.000667572021484
55,2017-03-23,16.985332489013672
56,2017-03-24,17.54400062561035
57,2017-03-27,18.014667510986328
58,2017-03-28,18.496667861938477
59,2017-03-29,18.492000579833984
60,2017-03-30,18.527999877929688
61,2017-03-31,18.553333282470703
62,2017-04-03,19.90133285522461
63,2017-04-04,20.246667861938477
64,2017-04-05,19.666667938232422
65,2017-04-06,19.913333892822266
66,2017-04-07,20.16933250427246
67,2017-04-10,20.826000213623047
68,2017-04-11,20.58066749572754
69,2017-04-12,19.78933334350586
70,2017-04-13,20.266666412353516
71,2017-04-17,20.09600067138672
72,2017-04-18,20.016666412353516
73,2017-04-19,20.368000030517578
74,2017-04-20,20.167333602905273
75,2017-04-21,20.373332977294922
76,2017-04-24,20.53533363342285
77,2017-04-25,20.91933250427246
78,2017-04-26,20.67799949645996
79,2017-04-27,20.575332641601562
80,2017-04-28,20.937999725341797
81,2017-05-01,21.52199935913086
82,2017-05-02,21.25933265686035
83,2017-05-03,20.73466682434082
84,2017-05-04,19.69733238220215
85,2017-05-05,20.55666732788086
86,2017-05-08,20.479333877563477
87,2017-05-09,21.417333602905273
88,2017-05-10,21.681333541870117
89,2017-05-11,21.540000915527344
90,2017-05-12,21.65399932861328
91,2017-05-15,21.058666229248047
92,2017-05-16,21.134000778198242
93,2017-05-17,20.407333374023438
94,2017-05-18,20.87066650390625
95,2017-05-19,20.722000122070312
96,2017-05-22,20.690000534057617
97,2017-05-23,20.257333755493164
98,2017-05-24,20.681333541870117
99,2017-05-25,21.121999740600586
100,2017-05-26,21.676000595092773
101,2017-05-30,22.34000015258789
102,2017-05-31,22.733999252319336
