,Date,Close
0,2017-01-03,37.68349838256836
1,2017-01-04,37.85900115966797
2,2017-01-05,39.022499084472656
3,2017-01-06,39.79949951171875
4,2017-01-09,39.84600067138672
5,2017-01-10,39.79499816894531
6,2017-01-11,39.95100021362305
7,2017-01-12,40.68199920654297
8,2017-01-13,40.856998443603516
9,2017-01-17,40.486000061035156
10,2017-01-18,40.374000549316406
11,2017-01-19,40.45199966430664
12,2017-01-20,40.416500091552734
13,2017-01-23,40.89400100708008
14,2017-01-24,41.12200164794922
15,2017-01-25,41.82600021362305
16,2017-01-26,41.95750045776367
17,2017-01-27,41.78850173950195
18,2017-01-30,41.51900100708008
19,2017-01-31,41.17399978637695
20,2017-02-01,41.61750030517578
21,2017-02-02,41.997501373291016
22,2017-02-03,40.5099983215332
23,2017-02-06,40.38199996948242
24,2017-02-07,40.625
25,2017-02-08,40.98550033569336
26,2017-02-09,41.06800079345703
27,2017-02-10,41.37300109863281
28,2017-02-13,41.826499938964844
29,2017-02-14,41.81949996948242
30,2017-02-15,42.1349983215332
31,2017-02-16,42.207000732421875
32,2017-02-17,42.253501892089844
33,2017-02-21,42.821998596191406
34,2017-02-22,42.78049850463867
35,2017-02-23,42.609500885009766
36,2017-02-24,42.262001037597656
37,2017-02-27,42.43199920654297
38,2017-02-28,42.25199890136719
39,2017-03-01,42.65399932861328
40,2017-03-02,42.445499420166016
41,2017-03-03,42.49399948120117
42,2017-03-06,42.330501556396484
43,2017-03-07,42.30099868774414
44,2017-03-08,42.525001525878906
45,2017-03-09,42.650001525878906
46,2017-03-10,42.62300109863281
47,2017-03-13,42.72949981689453
48,2017-03-14,42.62649917602539
49,2017-03-15,42.64849853515625
50,2017-03-16,42.67100143432617
51,2017-03-17,42.615501403808594
52,2017-03-20,42.8484992980957
53,2017-03-21,42.15999984741211
54,2017-03-22,42.40299987792969
55,2017-03-23,42.36899948120117
56,2017-03-24,42.28049850463867
57,2017-03-27,42.340999603271484
58,2017-03-28,42.79999923706055
59,2017-03-29,43.715999603271484
60,2017-03-30,43.81700134277344
61,2017-03-31,44.32699966430664
62,2017-04-03,44.57550048828125
63,2017-04-04,45.34149932861328
64,2017-04-05,45.4640007019043
65,2017-04-06,44.91400146484375
66,2017-04-07,44.74399948120117
67,2017-04-10,45.35200119018555
68,2017-04-11,45.11800003051758
